workerid,language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,correctAnswer,advancesCorrectFirstTime,advances,trialnum,response,rt,trainingCorrect
AFP9MUR4T9F70,English,any advances,royalblue,yellow,lavender,Player A will advance,none-all-all,all-all-none,A-B,yes,A-B,17,7,4668,NA
AFP9MUR4T9F70,English,any advances,seafoam,pink,purple,Player A will be pleased,none-none-half,none-half-none,B,yes,B,16,1,4021,NA
AFP9MUR4T9F70,English,any advances,royalblue,wheat,darkorange,Player C made shots,none-none-all,none-all-none,B,yes,B,19,1,4605,NA
AFP9MUR4T9F70,English,any advances,yellow,purple,tan,Player A made shots,none-none-none,none-none-none,none,yes,none,18,1,3610,NA
AFP9MUR4T9F70,English,any advances,lightorange,tan,yellow,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,12022,yes
AFP9MUR4T9F70,English,any advances,brown,pink,purple,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,26587,no
AFP9MUR4T9F70,English,any advances,lavender,royalblue,lightorange,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,11560,yes
A3FGEMZRCNQN8X,English,all advances,pink,tan,lavender,Player C made shots,none-half-all,all-none-half,A,yes,A,24,5,10417,NA
A3FGEMZRCNQN8X,English,all advances,darkorange,brown,yellow,Two players will advance,none-none-half,half-none-none,none,yes,none,25,1,5932,NA
A3FGEMZRCNQN8X,English,all advances,seafoam,lavender,yellow,Player C will be pleased,half-half-half,half-half-half,none,yes,none,26,1,4684,NA
A3FGEMZRCNQN8X,English,all advances,lightblue,seafoam,tan,Exactly one player hit all of his shots,none-half-half,none-half-half,none,yes,none,27,1,6217,NA
A3FGEMZRCNQN8X,English,all advances,pink,yellow,tan,Player B made shots,none-none-half,none-half-none,none,yes,none,20,7,7983,NA
A3FGEMZRCNQN8X,English,all advances,lightorange,purple,pink,Exactly one player hit none of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,21,1,9133,NA
A3FGEMZRCNQN8X,English,all advances,purple,lightorange,lavender,No player hit all of his shots,half-half-half,half-half-half,none,yes,none,22,7,5617,NA
A3FGEMZRCNQN8X,English,all advances,lightorange,lightblue,yellow,Player B will be pleased,none-none-half,half-none-none,none,yes,none,23,1,5383,NA
A3FGEMZRCNQN8X,English,all advances,tan,lavender,darkorange,Player C will be disappointed,none-none-none,none-none-none,none,yes,none,28,3,9300,NA
A3FGEMZRCNQN8X,English,all advances,midnight,darkorange,tan,None of the players will advance,none-none-all,none-none-all,C,yes,C,1,1,9583,NA
A3FGEMZRCNQN8X,English,all advances,darkorange,brown,purple,No player hit none of his shots,half-all-all,all-half-all,A-C,yes,A-C,0,1,15265,NA
A3FGEMZRCNQN8X,English,all advances,royalblue,seafoam,grey,Player A will advance,none-all-all,none-all-all,B-C,yes,B-C,3,1,10619,NA
A3FGEMZRCNQN8X,English,all advances,purple,midnight,wheat,Every player hit some of his shots,none-half-all,half-none-all,C,yes,C,2,2,10501,NA
A3FGEMZRCNQN8X,English,all advances,seafoam,darkorange,grey,One player will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,5,1,10344,NA
A3FGEMZRCNQN8X,English,all advances,brown,yellow,wheat,Player B will be disappointed,none-half-all,all-half-none,A,yes,A,4,6,13783,NA
A3FGEMZRCNQN8X,English,all advances,grey,purple,royalblue,All the players will advance,none-all-all,none-all-all,B-C,yes,B-C,7,1,9305,NA
A3FGEMZRCNQN8X,English,all advances,tan,wheat,yellow,Every player hit all of his shots,none-none-none,none-none-none,none,yes,none,6,1,7751,NA
A3FGEMZRCNQN8X,English,all advances,lavender,royalblue,yellow,Player A made shots,half-all-all,all-half-all,A-C,yes,A-C,9,5,7967,NA
A3FGEMZRCNQN8X,English,all advances,pink,tan,purple,Most of the players will advance,none-none-half,half-none-none,none,yes,none,8,1,9462,NA
A3FGEMZRCNQN8X,English,all advances,yellow,wheat,pink,Player B will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,11,4,12399,NA
A3FGEMZRCNQN8X,English,all advances,grey,darkorange,tan,No player hit some of his shots,none-none-half,half-none-none,none,yes,none,10,2,17451,NA
A3FGEMZRCNQN8X,English,all advances,yellow,purple,pink,Player A will be disappointed,none-none-all,all-none-none,A,yes,A,13,1,6900,NA
A3FGEMZRCNQN8X,English,all advances,pink,wheat,seafoam,At least one player will advance,none-half-all,none-all-half,B,yes,B,12,7,13184,NA
A3FGEMZRCNQN8X,English,all advances,seafoam,darkorange,brown,Player A will be pleased,none-half-all,none-half-all,C,yes,C,15,1,29066,NA
A3FGEMZRCNQN8X,English,all advances,lightblue,purple,darkorange,All of the players will advance,none-half-half,half-none-half,none,yes,none,14,1,10916,NA
A3FGEMZRCNQN8X,English,all advances,yellow,pink,lightorange,Exactly one player hit some of his shots,none-half-half,half-none-half,none,yes,none,17,1,17615,NA
A3FGEMZRCNQN8X,English,all advances,lightorange,lavender,lightblue,Player C will advance,none-none-half,half-none-none,none,yes,none,16,1,9168,NA
A3FGEMZRCNQN8X,English,all advances,lightorange,yellow,midnight,Three players will advance,none-all-all,all-none-all,A-C,yes,A-C,19,1,8550,NA
A3FGEMZRCNQN8X,English,all advances,wheat,midnight,grey,Every player hit none of his shots,none-all-all,all-none-all,A-C,yes,A-C,18,1,10617,NA
A3FGEMZRCNQN8X,English,all advances,brown,purple,pink,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,12587,yes
A3FGEMZRCNQN8X,English,all advances,darkorange,seafoam,lightblue,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,25571,yes
A3FGEMZRCNQN8X,English,all advances,wheat,seafoam,grey,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,17476,yes
A1BLDN3Q5FZV36,English,any advances,purple,grey,brown,Player C will be disappointed,half-half-all,half-half-all,A-B-C,yes,A-B-C,24,1,6453,NA
A1BLDN3Q5FZV36,English,any advances,wheat,darkorange,lightblue,Three players will advance,none-half-half,half-none-half,A-C,yes,A-C,25,1,6654,NA
A1BLDN3Q5FZV36,English,any advances,yellow,purple,pink,Every player hit none of his shots,none-none-none,none-none-none,none,yes,none,26,7,3461,NA
A1BLDN3Q5FZV36,English,any advances,purple,darkorange,lightblue,Player A will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,27,7,5615,NA
A1BLDN3Q5FZV36,English,any advances,royalblue,purple,lightorange,Player A will be disappointed,none-half-all,all-none-half,A-C,yes,A-C,20,1,4909,NA
A1BLDN3Q5FZV36,English,any advances,brown,royalblue,yellow,No player hit none of his shots,half-all-all,all-half-all,A-B-C,yes,A-B-C,21,7,8030,NA
A1BLDN3Q5FZV36,English,any advances,royalblue,yellow,darkorange,All of the players will advance,none-none-all,none-all-none,B,yes,B,22,1,4407,NA
A1BLDN3Q5FZV36,English,any advances,royalblue,darkorange,tan,One player will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,23,1,4999,NA
A1BLDN3Q5FZV36,English,any advances,purple,lightblue,midnight,Player A made shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,28,7,5157,NA
A1BLDN3Q5FZV36,English,any advances,brown,royalblue,darkorange,Every player hit all of his shots,none-none-all,all-none-none,A,yes,A,1,1,6429,NA
A1BLDN3Q5FZV36,English,any advances,yellow,darkorange,pink,Player B will be disappointed,none-none-half,none-none-half,C,yes,C,0,7,12345,NA
A1BLDN3Q5FZV36,English,any advances,wheat,lavender,yellow,Player B made shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,3,7,7214,NA
A1BLDN3Q5FZV36,English,any advances,lavender,tan,yellow,Player C will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,2,7,6550,NA
A1BLDN3Q5FZV36,English,any advances,lightblue,royalblue,lightorange,Player B will advance,none-none-half,half-none-none,A,yes,A,5,1,4957,NA
A1BLDN3Q5FZV36,English,any advances,yellow,tan,midnight,At least one player will advance,half-half-all,half-half-all,A-B-C,yes,A-B-C,4,7,6454,NA
A1BLDN3Q5FZV36,English,any advances,lightblue,brown,midnight,No player hit some of his shots,none-all-all,none-all-all,B-C,yes,B-C,7,1,11726,NA
A1BLDN3Q5FZV36,English,any advances,grey,purple,lightblue,All the players will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,6,7,5487,NA
A1BLDN3Q5FZV36,English,any advances,purple,brown,lavender,No player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,9,1,7878,NA
A1BLDN3Q5FZV36,English,any advances,lavender,pink,seafoam,Exactly one player hit some of his shots,none-half-all,half-all-none,A-B,yes,A-B,8,7,7605,NA
A1BLDN3Q5FZV36,English,any advances,midnight,lightblue,grey,Exactly one player hit none of his shots,none-half-all,all-none-half,A-C,yes,A-C,11,7,6719,NA
A1BLDN3Q5FZV36,English,any advances,lavender,lightblue,grey,Two players will advance,none-none-none,none-none-none,none,yes,none,10,1,4335,NA
A1BLDN3Q5FZV36,English,any advances,brown,pink,purple,Every player hit some of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,13,7,7558,NA
A1BLDN3Q5FZV36,English,any advances,lavender,seafoam,lightblue,Player B will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,12,7,5949,NA
A1BLDN3Q5FZV36,English,any advances,lightblue,lightorange,yellow,None of the players will advance,half-all-all,half-all-all,A-B-C,yes,A-B-C,15,1,6222,NA
A1BLDN3Q5FZV36,English,any advances,midnight,wheat,grey,Player A will advance,none-half-half,half-half-none,A-B,yes,A-B,14,7,4110,NA
A1BLDN3Q5FZV36,English,any advances,lavender,seafoam,yellow,Player C made shots,none-none-all,none-none-all,C,yes,C,17,7,4670,NA
A1BLDN3Q5FZV36,English,any advances,brown,tan,seafoam,Player C will be pleased,none-half-all,none-all-half,B-C,yes,B-C,16,7,10573,NA
A1BLDN3Q5FZV36,English,any advances,lightorange,lavender,seafoam,Exactly one player hit all of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,19,1,6966,NA
A1BLDN3Q5FZV36,English,any advances,lightorange,brown,lightblue,Most of the players will advance,none-none-half,none-half-none,B,yes,B,18,1,4751,NA
A1BLDN3Q5FZV36,English,any advances,yellow,midnight,lavender,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,11065,yes
A1BLDN3Q5FZV36,English,any advances,tan,lightorange,purple,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,16816,yes
A1BLDN3Q5FZV36,English,any advances,seafoam,purple,yellow,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,24398,no
A21SF3IKIZB0VN,English,any advances,lightorange,grey,seafoam,Player C will be disappointed,none-half-all,all-half-none,A-B,yes,A-B,24,7,12333,NA
A21SF3IKIZB0VN,English,any advances,pink,wheat,grey,Most of the players will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,25,3,18944,NA
A21SF3IKIZB0VN,English,any advances,yellow,midnight,brown,Player C will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,26,6,11458,NA
A21SF3IKIZB0VN,English,any advances,pink,lavender,midnight,One player will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,27,2,15324,NA
A21SF3IKIZB0VN,English,any advances,darkorange,pink,royalblue,Three players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,20,7,10457,NA
A21SF3IKIZB0VN,English,any advances,wheat,grey,brown,Every player hit some of his shots,none-half-all,all-half-none,A-B,yes,A-B,21,1,13969,NA
A21SF3IKIZB0VN,English,any advances,pink,tan,purple,No player hit all of his shots,none-none-all,none-none-all,C,yes,C,22,1,12379,NA
A21SF3IKIZB0VN,English,any advances,lavender,lightblue,lightorange,Player A made shots,half-half-half,half-half-half,A-B-C,no,A-B-C,23,5,31498,NA
A21SF3IKIZB0VN,English,any advances,brown,purple,pink,Player C will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,28,6,10372,NA
A21SF3IKIZB0VN,English,any advances,wheat,royalblue,lightorange,None of the players will advance,half-half-all,half-all-half,A-B-C,no,A-B-C,1,1,33300,NA
A21SF3IKIZB0VN,English,any advances,seafoam,lightorange,darkorange,Every player hit all of his shots,none-none-none,none-none-none,none,yes,none,0,1,11274,NA
A21SF3IKIZB0VN,English,any advances,lightblue,wheat,midnight,Exactly one player hit none of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,3,1,16208,NA
A21SF3IKIZB0VN,English,any advances,purple,royalblue,lightorange,All of the players will advance,none-none-half,none-half-none,B,yes,B,2,1,10849,NA
A21SF3IKIZB0VN,English,any advances,seafoam,darkorange,midnight,All the players will advance,none-all-all,all-none-all,A-C,yes,A-C,5,1,9535,NA
A21SF3IKIZB0VN,English,any advances,tan,brown,royalblue,Two players will advance,half-half-all,half-half-all,A-B-C,yes,A-B-C,4,2,23446,NA
A21SF3IKIZB0VN,English,any advances,midnight,wheat,tan,Player B made shots,none-none-all,none-none-all,C,yes,C,7,1,26910,NA
A21SF3IKIZB0VN,English,any advances,seafoam,darkorange,brown,Player A will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,6,5,19124,NA
A21SF3IKIZB0VN,English,any advances,lightblue,lightorange,royalblue,Player B will advance,none-half-all,half-none-all,A-C,yes,A-C,9,1,12411,NA
A21SF3IKIZB0VN,English,any advances,royalblue,lightorange,wheat,At least one player will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,8,6,15581,NA
A21SF3IKIZB0VN,English,any advances,midnight,darkorange,purple,Exactly one player hit all of his shots,none-none-half,half-none-none,A,yes,A,11,1,15658,NA
A21SF3IKIZB0VN,English,any advances,wheat,purple,tan,Player A will be disappointed,none-none-all,none-none-all,C,yes,C,10,7,13799,NA
A21SF3IKIZB0VN,English,any advances,lavender,brown,yellow,No player hit none of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,13,1,23293,NA
A21SF3IKIZB0VN,English,any advances,purple,darkorange,brown,Every player hit none of his shots,none-none-all,none-none-all,C,yes,C,12,1,14209,NA
A21SF3IKIZB0VN,English,any advances,lavender,seafoam,lightblue,Player B will be disappointed,half-half-half,half-half-half,A-B-C,yes,A-B-C,15,1,12952,NA
A21SF3IKIZB0VN,English,any advances,brown,lightblue,grey,Player C made shots,none-half-all,half-all-none,A-B,yes,A-B,14,1,11359,NA
A21SF3IKIZB0VN,English,any advances,lightorange,yellow,midnight,No player hit some of his shots,none-all-all,all-none-all,A-C,yes,A-C,17,5,42846,NA
A21SF3IKIZB0VN,English,any advances,yellow,tan,midnight,Player A will be pleased,none-half-all,all-half-none,A-B,yes,A-B,16,7,10941,NA
A21SF3IKIZB0VN,English,any advances,lightblue,royalblue,pink,Exactly one player hit some of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,19,1,20436,NA
A21SF3IKIZB0VN,English,any advances,lavender,royalblue,purple,Player B will be pleased,none-half-half,half-half-none,A-B,yes,A-B,18,7,14537,NA
A21SF3IKIZB0VN,English,any advances,brown,seafoam,midnight,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,25064,yes
A21SF3IKIZB0VN,English,any advances,darkorange,tan,brown,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,43746,no
A21SF3IKIZB0VN,English,any advances,wheat,grey,brown,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,18225,yes
ABKPEX0E9W2HW,English,all advances,purple,tan,lavender,No player hit all of his shots,none-half-all,half-none-all,C,yes,C,24,1,8837,NA
ABKPEX0E9W2HW,English,all advances,lavender,grey,purple,Player C made shots,half-half-half,half-half-half,none,yes,none,25,7,10095,NA
ABKPEX0E9W2HW,English,all advances,midnight,purple,brown,Every player hit some of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,26,1,9917,NA
ABKPEX0E9W2HW,English,all advances,darkorange,purple,yellow,Player A will advance,half-half-all,half-half-all,C,yes,C,27,1,10036,NA
ABKPEX0E9W2HW,English,all advances,darkorange,lightblue,purple,Exactly one player hit none of his shots,none-none-none,none-none-none,none,yes,none,20,1,6365,NA
ABKPEX0E9W2HW,English,all advances,lightblue,royalblue,yellow,At least one player will advance,none-none-all,none-all-none,B,yes,B,21,7,6284,NA
ABKPEX0E9W2HW,English,all advances,wheat,brown,midnight,None of the players will advance,none-none-half,half-none-none,none,yes,none,22,7,6415,NA
ABKPEX0E9W2HW,English,all advances,purple,grey,royalblue,One player will advance,none-all-all,all-none-all,A-C,yes,A-C,23,1,10551,NA
ABKPEX0E9W2HW,English,all advances,lightorange,lavender,midnight,Player C will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,28,6,9923,NA
ABKPEX0E9W2HW,English,all advances,midnight,royalblue,lightblue,No player hit some of his shots,none-none-half,none-none-half,none,yes,none,1,7,9761,NA
ABKPEX0E9W2HW,English,all advances,grey,seafoam,wheat,Two players will advance,none-half-half,half-none-half,none,yes,none,0,1,72232,NA
ABKPEX0E9W2HW,English,all advances,lavender,yellow,lightblue,Player A will be disappointed,none-half-half,half-none-half,none,yes,none,3,5,8228,NA
ABKPEX0E9W2HW,English,all advances,pink,tan,grey,Three players will advance,none-none-half,none-half-none,none,yes,none,2,1,7153,NA
ABKPEX0E9W2HW,English,all advances,purple,tan,grey,Every player hit all of his shots,none-none-half,half-none-none,none,yes,none,5,1,6694,NA
ABKPEX0E9W2HW,English,all advances,lightorange,wheat,grey,Every player hit none of his shots,half-half-all,half-all-half,B,yes,B,4,1,7554,NA
ABKPEX0E9W2HW,English,all advances,brown,lightorange,lightblue,Player A made shots,none-half-all,none-half-all,C,yes,C,7,1,18492,NA
ABKPEX0E9W2HW,English,all advances,darkorange,purple,brown,Exactly one player hit some of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,6,1,12023,NA
ABKPEX0E9W2HW,English,all advances,pink,wheat,midnight,Player B will be pleased,none-half-all,all-half-none,A,yes,A,9,2,13861,NA
ABKPEX0E9W2HW,English,all advances,lightblue,grey,lavender,Player B made shots,none-half-all,all-none-half,A,yes,A,8,1,12409,NA
ABKPEX0E9W2HW,English,all advances,midnight,wheat,darkorange,Player C will be pleased,none-all-all,none-all-all,B-C,yes,B-C,11,7,9703,NA
ABKPEX0E9W2HW,English,all advances,midnight,lavender,seafoam,Player B will advance,none-none-all,none-none-all,C,yes,C,10,1,9926,NA
ABKPEX0E9W2HW,English,all advances,wheat,darkorange,brown,All of the players will advance,none-none-none,none-none-none,none,yes,none,13,1,6545,NA
ABKPEX0E9W2HW,English,all advances,lightorange,brown,tan,Exactly one player hit all of his shots,none-none-none,none-none-none,none,yes,none,12,1,48958,NA
ABKPEX0E9W2HW,English,all advances,royalblue,tan,lavender,All the players will advance,none-half-half,half-none-half,none,yes,none,15,1,9337,NA
ABKPEX0E9W2HW,English,all advances,seafoam,lightblue,grey,No player hit none of his shots,none-half-half,half-half-none,none,yes,none,14,1,7040,NA
ABKPEX0E9W2HW,English,all advances,royalblue,wheat,lightorange,Most of the players will advance,none-none-half,none-half-none,none,yes,none,17,1,8310,NA
ABKPEX0E9W2HW,English,all advances,seafoam,grey,lightorange,Player B will be disappointed,half-half-all,all-half-half,A,yes,A,16,7,7845,NA
ABKPEX0E9W2HW,English,all advances,brown,seafoam,royalblue,Player C will be disappointed,none-none-all,all-none-none,A,yes,A,19,7,8951,NA
ABKPEX0E9W2HW,English,all advances,lightorange,wheat,royalblue,Player A will be pleased,half-half-half,half-half-half,none,yes,none,18,2,10819,NA
ABKPEX0E9W2HW,English,all advances,royalblue,lightblue,grey,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,18012,yes
ABKPEX0E9W2HW,English,all advances,pink,lavender,grey,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,36735,yes
ABKPEX0E9W2HW,English,all advances,royalblue,brown,yellow,Player B will advance to the next round,all-few-none,all-few-none,A,no,A,-2,1,41972,no
A3TWL91KU8T9RB,English,any advances,purple,pink,grey,Player A will be disappointed,half-half-all,half-half-all,A-B-C,yes,A-B-C,24,1,6159,NA
A3TWL91KU8T9RB,English,any advances,lightblue,seafoam,yellow,Exactly one player hit none of his shots,none-none-all,none-none-all,C,yes,C,25,1,6861,NA
A3TWL91KU8T9RB,English,any advances,darkorange,wheat,lightorange,Exactly one player hit some of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,26,1,6646,NA
A3TWL91KU8T9RB,English,any advances,tan,lightorange,lavender,Every player hit all of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,27,1,11433,NA
A3TWL91KU8T9RB,English,any advances,royalblue,darkorange,pink,Every player hit some of his shots,none-half-half,half-none-half,A-C,yes,A-C,20,1,7977,NA
A3TWL91KU8T9RB,English,any advances,wheat,grey,pink,Player C made shots,none-none-all,all-none-none,A,yes,A,21,1,10136,NA
A3TWL91KU8T9RB,English,any advances,purple,brown,lightorange,Player C will be pleased,half-all-all,all-all-half,A-B-C,yes,A-B-C,22,7,6128,NA
A3TWL91KU8T9RB,English,any advances,lightblue,lavender,darkorange,No player hit none of his shots,none-none-all,none-all-none,B,yes,B,23,1,5278,NA
A3TWL91KU8T9RB,English,any advances,grey,seafoam,lightorange,Exactly one player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,28,1,65022,NA
A3TWL91KU8T9RB,English,any advances,purple,tan,wheat,Player C will advance,none-all-all,all-none-all,A-C,yes,A-C,1,7,9466,NA
A3TWL91KU8T9RB,English,any advances,wheat,midnight,lavender,No player hit all of his shots,none-half-half,half-half-none,A-B,yes,A-B,0,7,11176,NA
A3TWL91KU8T9RB,English,any advances,royalblue,lightorange,tan,Player A made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,3,7,10572,NA
A3TWL91KU8T9RB,English,any advances,yellow,wheat,midnight,Player A will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,2,7,10597,NA
A3TWL91KU8T9RB,English,any advances,lightorange,pink,seafoam,Most of the players will advance,none-none-half,none-none-half,C,yes,C,5,1,6070,NA
A3TWL91KU8T9RB,English,any advances,midnight,yellow,royalblue,All the players will advance,none-all-all,all-none-all,A-C,yes,A-C,4,1,11099,NA
A3TWL91KU8T9RB,English,any advances,brown,grey,tan,One player will advance,none-none-all,none-all-none,B,yes,B,7,7,5993,NA
A3TWL91KU8T9RB,English,any advances,lavender,darkorange,seafoam,Player A will be pleased,half-half-all,half-half-all,A-B-C,yes,A-B-C,6,7,8130,NA
A3TWL91KU8T9RB,English,any advances,purple,grey,brown,Player C will be disappointed,none-all-all,all-none-all,A-C,yes,A-C,9,1,7088,NA
A3TWL91KU8T9RB,English,any advances,tan,brown,lightblue,Player B will be disappointed,none-none-half,none-none-half,C,yes,C,8,7,5865,NA
A3TWL91KU8T9RB,English,any advances,purple,grey,wheat,Two players will advance,none-none-none,none-none-none,none,yes,none,11,1,4411,NA
A3TWL91KU8T9RB,English,any advances,darkorange,yellow,tan,All of the players will advance,none-all-all,all-all-none,A-B,yes,A-B,10,1,6984,NA
A3TWL91KU8T9RB,English,any advances,darkorange,grey,yellow,Player B will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,13,7,5906,NA
A3TWL91KU8T9RB,English,any advances,lightorange,tan,brown,Every player hit none of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,12,1,7818,NA
A3TWL91KU8T9RB,English,any advances,yellow,seafoam,darkorange,Player B made shots,none-half-all,half-none-all,A-C,yes,A-C,15,1,8890,NA
A3TWL91KU8T9RB,English,any advances,pink,grey,darkorange,None of the players will advance,none-none-all,all-none-none,A,yes,A,14,1,4187,NA
A3TWL91KU8T9RB,English,any advances,lightblue,yellow,seafoam,No player hit some of his shots,none-half-half,half-half-none,A-B,yes,A-B,17,1,5054,NA
A3TWL91KU8T9RB,English,any advances,brown,tan,darkorange,At least one player will advance,none-none-half,none-half-none,B,yes,B,16,7,4361,NA
A3TWL91KU8T9RB,English,any advances,pink,yellow,darkorange,Three players will advance,none-none-all,none-all-none,B,yes,B,19,1,3679,NA
A3TWL91KU8T9RB,English,any advances,wheat,lightorange,seafoam,Player B will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,18,7,6777,NA
A3TWL91KU8T9RB,English,any advances,grey,midnight,lightorange,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,73733,no
A3TWL91KU8T9RB,English,any advances,tan,grey,midnight,Player C messed up,all-all-none,all-all-none,A-B,no,A-B,-3,7,41429,yes
A3TWL91KU8T9RB,English,any advances,pink,purple,tan,Player B will advance to the next round,all-few-none,all-few-none,A-B,no,A-B,-2,7,34226,yes
A37HUPFXQZLO2D,english,all advances,lightblue,yellow,pink,None of the players will advance,half-half-all,half-all-half,B,yes,B,24,1,5050,NA
A37HUPFXQZLO2D,english,all advances,wheat,pink,lightorange,Player C made shots,none-none-half,half-none-none,none,yes,none,25,1,3583,NA
A37HUPFXQZLO2D,english,all advances,yellow,midnight,pink,All the players will advance,none-half-half,half-none-half,none,yes,none,26,1,3170,NA
A37HUPFXQZLO2D,english,all advances,grey,lightblue,purple,Every player hit all of his shots,none-half-all,none-half-all,C,yes,C,27,1,4800,NA
A37HUPFXQZLO2D,english,all advances,brown,lightorange,darkorange,All of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,20,7,7336,NA
A37HUPFXQZLO2D,english,all advances,brown,tan,lightorange,Player B will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,21,1,10898,NA
A37HUPFXQZLO2D,english,all advances,wheat,darkorange,purple,Every player hit some of his shots,half-half-all,all-half-half,A,yes,A,22,6,6649,NA
A37HUPFXQZLO2D,english,all advances,pink,yellow,purple,Player C will be pleased,half-half-half,half-half-half,none,yes,none,23,1,3651,NA
A37HUPFXQZLO2D,english,all advances,darkorange,lightorange,brown,Player B will be pleased,none-half-half,half-half-none,none,yes,none,28,1,3597,NA
A37HUPFXQZLO2D,english,all advances,yellow,wheat,darkorange,Two players will advance,none-half-half,half-half-none,none,yes,none,1,1,6384,NA
A37HUPFXQZLO2D,english,all advances,tan,darkorange,royalblue,Player C will be disappointed,none-all-all,none-all-all,B-C,yes,B-C,0,1,11613,NA
A37HUPFXQZLO2D,english,all advances,purple,grey,lightblue,Most of the players will advance,none-all-all,none-all-all,B-C,yes,B-C,3,7,6895,NA
A37HUPFXQZLO2D,english,all advances,lavender,yellow,lightblue,At least one player will advance,half-half-half,half-half-half,none,yes,none,2,1,5006,NA
A37HUPFXQZLO2D,english,all advances,seafoam,grey,darkorange,One player will advance,none-half-all,all-half-none,A,yes,A,5,7,6616,NA
A37HUPFXQZLO2D,english,all advances,brown,yellow,pink,Three players will advance,none-none-half,none-none-half,none,yes,none,4,1,6367,NA
A37HUPFXQZLO2D,english,all advances,pink,seafoam,midnight,Exactly one player hit all of his shots,none-none-none,none-none-none,none,yes,none,7,1,4883,NA
A37HUPFXQZLO2D,english,all advances,lavender,yellow,darkorange,Player C will advance,none-half-all,all-half-none,A,yes,A,6,1,5683,NA
A37HUPFXQZLO2D,english,all advances,darkorange,brown,pink,Exactly one player hit none of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,9,1,9484,NA
A37HUPFXQZLO2D,english,all advances,tan,lightorange,wheat,Player B will advance,none-none-half,none-none-half,none,yes,none,8,1,3519,NA
A37HUPFXQZLO2D,english,all advances,wheat,grey,pink,Player A will advance,half-all-all,all-half-all,A-C,yes,A-C,11,6,5849,NA
A37HUPFXQZLO2D,english,all advances,purple,midnight,seafoam,No player hit none of his shots,half-half-half,half-half-half,none,yes,none,10,7,8110,NA
A37HUPFXQZLO2D,english,all advances,yellow,lightblue,brown,No player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,13,1,8484,NA
