workerid,language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,correctAnswer,advancesCorrectFirstTime,advances,trialnum,response,rt,trainingCorrect
A1H6QF70CVFVKP,english,any advances,tan,royalblue,lavender,Two players will advance,none-half-half,half-none-half,A-C,yes,A-C,14,7,8520,NA
A1H6QF70CVFVKP,english,any advances,royalblue,tan,darkorange,Player C will be disappointed,half-half-all,all-half-half,A-B-C,yes,A-B-C,17,1,9760,NA
A1H6QF70CVFVKP,english,any advances,darkorange,lightorange,purple,Player B will be disappointed,half-all-all,half-all-all,A-B-C,yes,A-B-C,16,1,14678,NA
A1H6QF70CVFVKP,english,any advances,royalblue,tan,lavender,Exactly one player hit all of his shots,none-none-all,none-all-none,B,yes,B,19,7,9511,NA
A1H6QF70CVFVKP,english,any advances,grey,purple,royalblue,All the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,18,7,7756,NA
A1H6QF70CVFVKP,english,any advances,wheat,brown,lightblue,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,34711,no
A1H6QF70CVFVKP,english,any advances,midnight,yellow,pink,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,25368,yes
A1H6QF70CVFVKP,english,any advances,midnight,seafoam,purple,Player B will advance to the next round,all-few-none,all-few-none,A-B,no,A-B,-2,7,47244,no
A3G55RJTW3BSGM,English,any advances,tan,lightblue,brown,Exactly one player hit all of his shots,none-none-half,half-none-none,A,yes,A,24,1,4938,NA
A3G55RJTW3BSGM,English,any advances,seafoam,yellow,darkorange,Every player hit none of his shots,none-half-half,half-half-none,A-B,yes,A-B,25,1,7322,NA
A3G55RJTW3BSGM,English,any advances,darkorange,yellow,lavender,Player C will advance,none-half-half,half-half-none,A-B,yes,A-B,26,1,5405,NA
A3G55RJTW3BSGM,English,any advances,lavender,wheat,grey,Player B made shots,none-half-half,none-half-half,B-C,yes,B-C,27,6,5641,NA
A3G55RJTW3BSGM,English,any advances,lightblue,lavender,grey,Exactly one player hit some of his shots,none-half-all,half-none-all,A-C,yes,A-C,20,2,14682,NA
A3G55RJTW3BSGM,English,any advances,lavender,purple,brown,Player A will be disappointed,none-none-all,none-none-all,C,yes,C,21,6,6428,NA
A3G55RJTW3BSGM,English,any advances,seafoam,lightblue,pink,Player B will be pleased,none-none-half,none-half-none,B,yes,B,22,6,6107,NA
A3G55RJTW3BSGM,English,any advances,seafoam,yellow,brown,Every player hit some of his shots,none-none-all,none-all-none,B,yes,B,23,1,5244,NA
A3G55RJTW3BSGM,English,any advances,wheat,grey,seafoam,Player C will be disappointed,none-half-all,half-none-all,A-C,yes,A-C,28,1,6043,NA
A3G55RJTW3BSGM,English,any advances,wheat,lavender,tan,No player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,1,5,17443,NA
A3G55RJTW3BSGM,English,any advances,grey,wheat,purple,All of the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,0,7,14413,NA
A3G55RJTW3BSGM,English,any advances,midnight,royalblue,pink,Three players will advance,none-half-all,half-none-all,A-C,yes,A-C,3,1,6786,NA
A3G55RJTW3BSGM,English,any advances,grey,yellow,darkorange,Most of the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,2,1,7353,NA
A3G55RJTW3BSGM,English,any advances,yellow,lavender,lightorange,Player A will advance,none-none-all,none-all-none,B,yes,B,5,1,8136,NA
A3G55RJTW3BSGM,English,any advances,purple,pink,wheat,Player A will be pleased,none-all-all,all-all-none,A-B,yes,A-B,4,7,7436,NA
A3G55RJTW3BSGM,English,any advances,lightblue,lavender,tan,Two players will advance,none-all-all,all-none-all,A-C,yes,A-C,7,7,6060,NA
A3G55RJTW3BSGM,English,any advances,seafoam,brown,wheat,Player C made shots,none-none-half,half-none-none,A,yes,A,6,1,5277,NA
A3G55RJTW3BSGM,English,any advances,grey,tan,lightorange,Player B will advance,none-none-half,half-none-none,A,yes,A,9,1,4578,NA
A3G55RJTW3BSGM,English,any advances,seafoam,lightblue,purple,One player will advance,none-none-half,half-none-none,A,yes,A,8,7,7918,NA
A3G55RJTW3BSGM,English,any advances,royalblue,yellow,lightorange,Player A made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,11,7,7580,NA
A3G55RJTW3BSGM,English,any advances,yellow,lightorange,pink,No player hit all of his shots,none-none-none,none-none-none,none,yes,none,10,7,11068,NA
A3G55RJTW3BSGM,English,any advances,tan,purple,lavender,All the players will advance,none-half-all,half-none-all,A-C,yes,A-C,13,1,8989,NA
A3G55RJTW3BSGM,English,any advances,royalblue,tan,seafoam,At least one player will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,12,5,6819,NA
A3G55RJTW3BSGM,English,any advances,wheat,darkorange,seafoam,Exactly one player hit none of his shots,none-half-half,half-none-half,A-C,yes,A-C,15,7,7026,NA
A3G55RJTW3BSGM,English,any advances,grey,lightorange,midnight,Player B will be disappointed,none-half-all,half-none-all,A-C,yes,A-C,14,7,5715,NA
A3G55RJTW3BSGM,English,any advances,darkorange,grey,lavender,No player hit some of his shots,none-half-all,half-all-none,A-B,yes,A-B,17,1,6500,NA
A3G55RJTW3BSGM,English,any advances,royalblue,wheat,tan,Player C will be pleased,none-none-none,none-none-none,none,yes,none,16,1,4835,NA
A3G55RJTW3BSGM,English,any advances,pink,tan,purple,Every player hit all of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,19,1,7124,NA
A3G55RJTW3BSGM,English,any advances,yellow,seafoam,grey,None of the players will advance,none-none-all,all-none-none,A,yes,A,18,1,4100,NA
A3G55RJTW3BSGM,English,any advances,royalblue,purple,lightorange,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,10087,yes
A3G55RJTW3BSGM,English,any advances,grey,pink,lightblue,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,27445,yes
A3G55RJTW3BSGM,English,any advances,lavender,lightblue,wheat,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,36085,no
A1SEH8A8YN51RB,English,all advances,lightorange,pink,purple,Exactly one player hit none of his shots,none-none-all,none-none-all,C,yes,C,24,1,9320,NA
A1SEH8A8YN51RB,English,all advances,tan,lightorange,pink,Three players will advance,none-half-half,half-half-none,none,yes,none,25,1,9776,NA
A1SEH8A8YN51RB,English,all advances,lightblue,wheat,pink,None of the players will advance,half-half-all,half-all-half,B,yes,B,26,1,7733,NA
A1SEH8A8YN51RB,English,all advances,royalblue,seafoam,brown,At least one player will advance,none-half-half,half-none-half,none,yes,none,27,1,16574,NA
A1SEH8A8YN51RB,English,all advances,darkorange,grey,seafoam,Player A will advance,none-half-all,half-all-none,B,yes,B,20,1,6721,NA
A1SEH8A8YN51RB,English,all advances,tan,wheat,brown,Every player hit all of his shots,half-half-half,half-half-half,none,yes,none,21,1,15344,NA
A1SEH8A8YN51RB,English,all advances,darkorange,tan,grey,Player A will be disappointed,half-half-half,half-half-half,none,yes,none,22,1,7129,NA
A1SEH8A8YN51RB,English,all advances,grey,lightblue,darkorange,Every player hit none of his shots,none-all-all,all-all-none,A-B,yes,A-B,23,1,9126,NA
A1SEH8A8YN51RB,English,all advances,royalblue,wheat,seafoam,Player B will be disappointed,half-all-all,all-half-all,A-C,yes,A-C,28,7,8874,NA
A1SEH8A8YN51RB,English,all advances,wheat,grey,darkorange,Exactly one player hit some of his shots,none-none-all,all-none-none,A,yes,A,1,1,16942,NA
A1SEH8A8YN51RB,English,all advances,darkorange,royalblue,wheat,Player B will be pleased,none-none-half,none-half-none,none,no,none,0,1,44917,NA
A1SEH8A8YN51RB,English,all advances,pink,royalblue,purple,Most of the players will advance,none-half-all,none-half-all,C,yes,C,3,1,18618,NA
A1SEH8A8YN51RB,English,all advances,seafoam,purple,royalblue,Player B will advance,half-half-half,half-half-half,none,yes,none,2,1,9337,NA
A1SEH8A8YN51RB,English,all advances,midnight,royalblue,yellow,No player hit none of his shots,none-all-all,none-all-all,B-C,yes,B-C,5,1,14352,NA
A1SEH8A8YN51RB,English,all advances,darkorange,yellow,brown,Exactly one player hit all of his shots,half-all-all,all-all-half,A-B,yes,A-B,4,1,14159,NA
A1SEH8A8YN51RB,English,all advances,lightorange,royalblue,pink,No player hit all of his shots,none-none-half,none-half-none,none,yes,none,7,7,12232,NA
A1SEH8A8YN51RB,English,all advances,wheat,lightorange,tan,Player C made shots,none-all-all,all-none-all,A-C,yes,A-C,6,7,13215,NA
A1SEH8A8YN51RB,English,all advances,lightblue,darkorange,royalblue,All the players will advance,none-none-all,all-none-none,A,yes,A,9,1,10826,NA
A1SEH8A8YN51RB,English,all advances,yellow,lightorange,pink,No player hit some of his shots,none-none-all,none-none-all,C,yes,C,8,1,16372,NA
A1SEH8A8YN51RB,English,all advances,lightorange,brown,royalblue,Every player hit some of his shots,half-all-all,all-all-half,A-B,yes,A-B,11,7,10622,NA
A1SEH8A8YN51RB,English,all advances,yellow,seafoam,wheat,Player C will be disappointed,none-none-none,none-none-none,none,yes,none,10,1,10638,NA
A1SEH8A8YN51RB,English,all advances,brown,tan,lavender,Player A made shots,half-half-all,all-half-half,A,yes,A,13,7,23519,NA
A1SEH8A8YN51RB,English,all advances,seafoam,wheat,lightorange,One player will advance,half-half-half,half-half-half,none,yes,none,12,1,12925,NA
A1SEH8A8YN51RB,English,all advances,purple,lavender,lightblue,Player A will be pleased,half-all-all,all-half-all,A-C,yes,A-C,15,7,14746,NA
A1SEH8A8YN51RB,English,all advances,yellow,tan,grey,Two players will advance,none-half-half,half-none-half,none,yes,none,14,1,7321,NA
A1SEH8A8YN51RB,English,all advances,seafoam,tan,lavender,Player C will be pleased,none-half-all,half-all-none,B,yes,B,17,1,7359,NA
A1SEH8A8YN51RB,English,all advances,wheat,brown,lightblue,Player B made shots,none-none-all,all-none-none,A,yes,A,16,1,13875,NA
A1SEH8A8YN51RB,English,all advances,seafoam,royalblue,pink,All of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,19,7,12178,NA
A1SEH8A8YN51RB,English,all advances,lightblue,midnight,grey,Player C will advance,none-half-half,none-half-half,none,yes,none,18,1,8282,NA
A1SEH8A8YN51RB,English,all advances,grey,midnight,lightblue,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,26744,yes
A1SEH8A8YN51RB,English,all advances,seafoam,darkorange,pink,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,72225,no
A1SEH8A8YN51RB,English,all advances,royalblue,brown,lavender,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,79363,no
A1Q71TL2W0V6FE,English,any advances,tan,darkorange,lavender,Every player hit all of his shots,none-none-all,none-none-all,C,yes,C,24,1,20241,NA
A1Q71TL2W0V6FE,English,any advances,purple,seafoam,lightblue,Exactly one player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,25,1,6561,NA
A1Q71TL2W0V6FE,English,any advances,grey,brown,purple,At least one player will advance,none-all-all,none-all-all,B-C,yes,B-C,26,1,8765,NA
A1Q71TL2W0V6FE,English,any advances,lightblue,grey,yellow,Player A will be disappointed,none-none-all,none-none-all,C,yes,C,27,7,5021,NA
A1Q71TL2W0V6FE,English,any advances,tan,wheat,yellow,Exactly one player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,20,1,5638,NA
A1Q71TL2W0V6FE,English,any advances,brown,seafoam,grey,Player C will be disappointed,half-all-all,half-all-all,A-B-C,yes,A-B-C,21,1,8344,NA
A1Q71TL2W0V6FE,English,any advances,lightorange,purple,lavender,Every player hit some of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,22,1,9912,NA
A1Q71TL2W0V6FE,English,any advances,royalblue,lightblue,purple,Player C will advance,none-all-all,none-all-all,B-C,yes,B-C,23,1,5499,NA
A1Q71TL2W0V6FE,English,any advances,seafoam,tan,midnight,Player B will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,28,1,4759,NA
A1Q71TL2W0V6FE,English,any advances,royalblue,purple,brown,Most of the players will advance,half-all-all,half-all-all,A-B-C,yes,A-B-C,1,7,6186,NA
A1Q71TL2W0V6FE,English,any advances,purple,lightblue,midnight,Player C made shots,none-none-half,none-none-half,C,yes,C,0,7,8666,NA
A1Q71TL2W0V6FE,English,any advances,lightorange,lavender,tan,Player A made shots,none-half-all,half-all-none,A-B,yes,A-B,3,7,10566,NA
A1Q71TL2W0V6FE,English,any advances,lavender,midnight,lightblue,Exactly one player hit some of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,2,1,6206,NA
A1Q71TL2W0V6FE,English,any advances,seafoam,wheat,lightorange,Player C will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,5,6,6860,NA
A1Q71TL2W0V6FE,English,any advances,pink,lightorange,seafoam,One player will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,4,1,6702,NA
A1Q71TL2W0V6FE,English,any advances,grey,purple,pink,No player hit none of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,7,1,40372,NA
A1Q71TL2W0V6FE,English,any advances,wheat,seafoam,purple,No player hit all of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,6,1,5774,NA
A1Q71TL2W0V6FE,English,any advances,grey,yellow,wheat,Every player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,9,1,8761,NA
A1Q71TL2W0V6FE,English,any advances,grey,purple,midnight,Three players will advance,none-none-none,none-none-none,none,yes,none,8,1,8374,NA
A1Q71TL2W0V6FE,English,any advances,lightblue,lavender,royalblue,None of the players will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,11,1,7550,NA
A1Q71TL2W0V6FE,English,any advances,lavender,tan,yellow,Player A will be pleased,none-none-all,none-none-all,C,yes,C,10,1,5388,NA
A1Q71TL2W0V6FE,English,any advances,grey,lavender,lightorange,No player hit some of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,13,1,13540,NA
A1Q71TL2W0V6FE,English,any advances,lightorange,yellow,brown,Player A will advance,none-none-none,none-none-none,none,yes,none,12,1,24655,NA
A1Q71TL2W0V6FE,English,any advances,pink,midnight,lavender,All of the players will advance,none-all-all,all-none-all,A-C,yes,A-C,15,1,5504,NA
A1Q71TL2W0V6FE,English,any advances,brown,tan,lightblue,Player B will advance,none-all-all,none-all-all,B-C,yes,B-C,14,1,7881,NA
A1Q71TL2W0V6FE,English,any advances,grey,darkorange,royalblue,All the players will advance,half-all-all,half-all-all,A-B-C,yes,A-B-C,17,7,11442,NA
A1Q71TL2W0V6FE,English,any advances,tan,purple,darkorange,Player B made shots,none-none-half,none-none-half,C,yes,C,16,1,4368,NA
A1Q71TL2W0V6FE,English,any advances,lavender,brown,wheat,Two players will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,19,1,8331,NA
A1Q71TL2W0V6FE,English,any advances,pink,brown,lightorange,Player B will be pleased,none-all-all,all-all-none,A-B,yes,A-B,18,5,9007,NA
A1Q71TL2W0V6FE,English,any advances,pink,wheat,lightorange,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,12705,yes
A1Q71TL2W0V6FE,English,any advances,lavender,midnight,darkorange,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,54158,no
A1Q71TL2W0V6FE,English,any advances,lavender,royalblue,tan,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,10413,yes
A1ERQBZ9XVA0LS,English,all advances,tan,lightblue,brown,Player A made shots,none-none-none,none-none-none,none,yes,none,24,1,3766,NA
A1ERQBZ9XVA0LS,English,all advances,wheat,lightorange,darkorange,Player B will be disappointed,none-half-all,none-all-half,B,yes,B,25,1,5237,NA
A1ERQBZ9XVA0LS,English,all advances,darkorange,wheat,lavender,Three players will advance,none-half-all,half-none-all,C,yes,C,26,1,6804,NA
A1ERQBZ9XVA0LS,English,all advances,lavender,grey,midnight,All of the players will advance,half-all-all,half-all-all,B-C,yes,B-C,27,1,5941,NA
A1ERQBZ9XVA0LS,English,all advances,yellow,darkorange,grey,No player hit none of his shots,none-none-half,none-none-half,none,yes,none,20,1,9908,NA
A1ERQBZ9XVA0LS,English,all advances,purple,lightorange,yellow,One player will advance,half-all-all,half-all-all,B-C,yes,B-C,21,1,6111,NA
A1ERQBZ9XVA0LS,English,all advances,grey,wheat,midnight,Player C made shots,none-none-none,none-none-none,none,yes,none,22,1,3789,NA
A1ERQBZ9XVA0LS,English,all advances,royalblue,yellow,tan,Every player hit all of his shots,none-none-half,none-none-half,none,yes,none,23,1,4402,NA
A1ERQBZ9XVA0LS,English,all advances,brown,pink,purple,Player C will be pleased,half-all-all,all-half-all,A-C,yes,A-C,28,4,6730,NA
A1ERQBZ9XVA0LS,English,all advances,lightblue,royalblue,lavender,Two players will advance,half-all-all,all-all-half,A-B,yes,A-B,1,7,5744,NA
A1ERQBZ9XVA0LS,English,all advances,lightblue,seafoam,royalblue,Player B will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,0,1,21637,NA
A1ERQBZ9XVA0LS,English,all advances,lightblue,lavender,yellow,Exactly one player hit all of his shots,none-all-all,none-all-all,B-C,yes,B-C,3,1,7115,NA
A1ERQBZ9XVA0LS,English,all advances,midnight,grey,pink,No player hit some of his shots,none-all-all,all-none-all,A-C,yes,A-C,2,1,8042,NA
A1ERQBZ9XVA0LS,English,all advances,grey,royalblue,seafoam,Most of the players will advance,none-none-none,none-none-none,none,yes,none,5,1,4622,NA
A1ERQBZ9XVA0LS,English,all advances,midnight,wheat,royalblue,All the players will advance,none-none-none,none-none-none,none,yes,none,4,1,4263,NA
A1ERQBZ9XVA0LS,English,all advances,yellow,purple,pink,None of the players will advance,half-half-all,all-half-half,A,yes,A,7,1,5152,NA
A1ERQBZ9XVA0LS,English,all advances,lightblue,wheat,lavender,Player C will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,6,4,7177,NA
A1ERQBZ9XVA0LS,English,all advances,lightorange,royalblue,lightblue,Player C will be disappointed,none-half-half,half-none-half,none,yes,none,9,4,5935,NA
A1ERQBZ9XVA0LS,English,all advances,grey,brown,purple,Exactly one player hit none of his shots,half-half-all,half-all-half,B,yes,B,8,1,7585,NA
A1ERQBZ9XVA0LS,English,all advances,lightblue,seafoam,midnight,Player A will be pleased,half-half-half,half-half-half,none,yes,none,11,1,5382,NA
A1ERQBZ9XVA0LS,English,all advances,midnight,seafoam,royalblue,Every player hit some of his shots,none-half-half,half-none-half,none,yes,none,10,1,7411,NA
A1ERQBZ9XVA0LS,English,all advances,midnight,brown,grey,Exactly one player hit some of his shots,half-all-all,all-half-all,A-C,yes,A-C,13,1,10268,NA
A1ERQBZ9XVA0LS,English,all advances,pink,darkorange,seafoam,At least one player will advance,none-none-all,all-none-none,A,yes,A,12,5,5272,NA
A1ERQBZ9XVA0LS,English,all advances,pink,purple,royalblue,Every player hit none of his shots,none-half-all,half-all-none,B,yes,B,15,1,6649,NA
A1ERQBZ9XVA0LS,English,all advances,purple,brown,tan,No player hit all of his shots,none-half-all,none-half-all,C,yes,C,14,1,5201,NA
A1ERQBZ9XVA0LS,English,all advances,wheat,pink,lightblue,Player A will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,17,4,9915,NA
A1ERQBZ9XVA0LS,English,all advances,darkorange,purple,midnight,Player B made shots,half-half-half,half-half-half,none,yes,none,16,4,8694,NA
A1ERQBZ9XVA0LS,English,all advances,lightorange,tan,seafoam,Player B will be pleased,none-none-all,all-none-none,A,yes,A,19,1,6671,NA
A1ERQBZ9XVA0LS,English,all advances,pink,royalblue,purple,Player A will be disappointed,none-none-none,none-none-none,none,yes,none,18,4,8016,NA
A1ERQBZ9XVA0LS,English,all advances,grey,lavender,royalblue,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,9600,yes
A1ERQBZ9XVA0LS,English,all advances,royalblue,grey,tan,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,22033,no
A1ERQBZ9XVA0LS,English,all advances,purple,lightorange,tan,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,12537,yes
A9K24ZRMB6ZTG,English,any advances,pink,brown,lightorange,Player C will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,24,7,11438,NA
A9K24ZRMB6ZTG,English,any advances,pink,lavender,grey,Exactly one player hit all of his shots,none-none-half,none-none-half,C,yes,C,25,1,21793,NA
A9K24ZRMB6ZTG,English,any advances,midnight,seafoam,royalblue,Player B will advance,none-all-all,all-all-none,A-B,yes,A-B,26,7,9097,NA
A9K24ZRMB6ZTG,English,any advances,wheat,grey,darkorange,Three players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,27,7,8107,NA
A9K24ZRMB6ZTG,English,any advances,grey,royalblue,lightorange,No player hit some of his shots,none-all-all,none-all-all,B-C,yes,B-C,20,1,11928,NA
A9K24ZRMB6ZTG,English,any advances,pink,wheat,lightblue,Player B made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,21,7,12389,NA
A9K24ZRMB6ZTG,English,any advances,darkorange,lightblue,midnight,Most of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,22,7,13452,NA
A9K24ZRMB6ZTG,English,any advances,midnight,yellow,seafoam,Player C will be pleased,none-all-all,all-all-none,A-B,yes,A-B,23,1,13658,NA
A9K24ZRMB6ZTG,English,any advances,wheat,midnight,lightblue,No player hit none of his shots,none-all-all,none-all-all,B-C,yes,B-C,28,1,11346,NA
A9K24ZRMB6ZTG,English,any advances,yellow,seafoam,purple,Player A will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,1,7,18503,NA
A9K24ZRMB6ZTG,English,any advances,royalblue,grey,seafoam,Player A will be disappointed,none-none-all,none-all-none,B,yes,B,0,7,21568,NA
A9K24ZRMB6ZTG,English,any advances,lavender,seafoam,brown,All of the players will advance,none-all-all,all-none-all,A-C,yes,A-C,3,1,14735,NA
A9K24ZRMB6ZTG,English,any advances,yellow,seafoam,brown,Player C made shots,none-none-all,none-all-none,B,no,B,2,1,29265,NA
A9K24ZRMB6ZTG,English,any advances,seafoam,lavender,lightorange,One player will advance,none-all-all,all-all-none,A-B,yes,A-B,5,1,11143,NA
A9K24ZRMB6ZTG,English,any advances,grey,lavender,lightorange,Player A will be pleased,none-none-none,none-none-none,none,yes,none,4,1,9461,NA
A9K24ZRMB6ZTG,English,any advances,lightblue,tan,purple,Every player hit none of his shots,none-half-half,half-none-half,A-C,yes,A-C,7,1,14662,NA
A9K24ZRMB6ZTG,English,any advances,seafoam,wheat,royalblue,No player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,6,1,19381,NA
A9K24ZRMB6ZTG,English,any advances,lightblue,grey,lightorange,Player B will be pleased,none-none-all,all-none-none,A,yes,A,9,1,7564,NA
A9K24ZRMB6ZTG,English,any advances,wheat,grey,lavender,Player B will be disappointed,none-none-all,all-none-none,A,yes,A,8,7,6658,NA
A9K24ZRMB6ZTG,English,any advances,tan,wheat,pink,Two players will advance,half-half-half,half-half-half,A-B-C,no,A-B-C,11,1,30690,NA
A9K24ZRMB6ZTG,English,any advances,lavender,royalblue,brown,Exactly one player hit some of his shots,none-none-half,none-none-half,C,yes,C,10,7,8310,NA
A9K24ZRMB6ZTG,English,any advances,purple,midnight,seafoam,Every player hit some of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,13,7,11188,NA
A9K24ZRMB6ZTG,English,any advances,purple,lavender,midnight,Player C will be disappointed,none-half-half,none-half-half,B-C,yes,B-C,12,1,9423,NA
A9K24ZRMB6ZTG,English,any advances,midnight,tan,lavender,At least one player will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,15,7,13298,NA
A9K24ZRMB6ZTG,English,any advances,royalblue,wheat,purple,All the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,14,7,11963,NA
A9K24ZRMB6ZTG,English,any advances,lavender,tan,darkorange,Every player hit all of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,17,1,11752,NA
A9K24ZRMB6ZTG,English,any advances,tan,wheat,grey,Player A made shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,16,7,12073,NA
A9K24ZRMB6ZTG,English,any advances,royalblue,midnight,yellow,None of the players will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,19,1,8934,NA
A9K24ZRMB6ZTG,English,any advances,royalblue,wheat,yellow,Exactly one player hit none of his shots,none-none-half,none-none-half,C,yes,C,18,1,11189,NA
A9K24ZRMB6ZTG,English,any advances,royalblue,lightorange,seafoam,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,23996,yes
A9K24ZRMB6ZTG,English,any advances,midnight,royalblue,purple,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,65507,no
A9K24ZRMB6ZTG,English,any advances,brown,royalblue,grey,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,24991,yes
A33QXQVY6GU1FI,English,any advances,grey,purple,darkorange,No player hit none of his shots,half-half-all,half-half-all,A-B-C,yes,A-B-C,24,4,6436,NA
A33QXQVY6GU1FI,English,any advances,lightorange,yellow,darkorange,Exactly one player hit all of his shots,none-none-none,none-none-none,none,yes,none,25,1,3794,NA
A33QXQVY6GU1FI,English,any advances,royalblue,brown,seafoam,Every player hit all of his shots,none-none-all,all-none-none,A,yes,A,26,2,4101,NA
A33QXQVY6GU1FI,English,any advances,tan,darkorange,seafoam,All of the players will advance,none-none-half,half-none-none,A,yes,A,27,2,4356,NA
A33QXQVY6GU1FI,English,any advances,yellow,brown,grey,Most of the players will advance,none-all-all,all-all-none,A-B,yes,A-B,20,6,4308,NA
A33QXQVY6GU1FI,English,any advances,grey,pink,midnight,No player hit all of his shots,none-half-all,all-none-half,A-C,yes,A-C,21,1,9504,NA
A33QXQVY6GU1FI,English,any advances,grey,yellow,brown,Player C will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,22,1,6816,NA
A33QXQVY6GU1FI,English,any advances,brown,pink,seafoam,Player A will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,23,7,5056,NA
A33QXQVY6GU1FI,English,any advances,purple,lavender,darkorange,Player C will be pleased,none-none-all,all-none-none,A,yes,A,28,1,3321,NA
A33QXQVY6GU1FI,English,any advances,lightorange,purple,grey,Player A will be disappointed,none-half-half,half-half-none,A-B,yes,A-B,1,1,7970,NA
A33QXQVY6GU1FI,English,any advances,lightblue,wheat,grey,Player A will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,0,7,7560,NA
A33QXQVY6GU1FI,English,any advances,wheat,lavender,lightblue,All the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,3,7,6137,NA
A33QXQVY6GU1FI,English,any advances,seafoam,tan,wheat,Player A made shots,none-none-all,all-none-none,A,yes,A,2,7,6441,NA
A33QXQVY6GU1FI,English,any advances,midnight,tan,darkorange,Player B will be disappointed,none-half-half,half-none-half,A-C,yes,A-C,5,7,5635,NA
A33QXQVY6GU1FI,English,any advances,tan,wheat,pink,Exactly one player hit some of his shots,none-none-none,none-none-none,none,yes,none,4,1,7148,NA
A33QXQVY6GU1FI,English,any advances,seafoam,purple,yellow,Player C made shots,none-half-all,all-none-half,A-C,yes,A-C,7,6,8762,NA
A33QXQVY6GU1FI,English,any advances,darkorange,seafoam,lightblue,Two players will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,6,2,9986,NA
A33QXQVY6GU1FI,English,any advances,grey,darkorange,midnight,Player B will advance,none-all-all,all-all-none,A-B,yes,A-B,9,6,4654,NA
A33QXQVY6GU1FI,English,any advances,lightorange,seafoam,wheat,At least one player will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,8,5,7200,NA
